Id interne de valorisation;Date;Type;Famille de produit;Code produit;Produit;Param1;Param2;Param3;Description;Prénom utilisateur;Nom utilisateur;Quantité;Prix d'achat;Client/revendeur direct (niv. 1);Réf. client/revendeur direct (niv. 1);Prix d'achat niv. 1 (Prix de revente);Nom client Niveau 2;Ref client Niveau 2;Prix client Niveau 2
17375467155;2025-06-01 00:00:00;Abonnement;Adresses IP;13-001-01-M;1 adresse IPv4 publique;157.143.178.218/32;ACCUEIL FRATERNEL ROUBAISIEN;2024-03-28T19:14:21.969826;;;;1,00;2,00;ACCUEIL FRATERNEL ROUBAISIEN;411AFRSIEGE;2,60;;;
17375470259;2025-06-01 00:00:00;Abonnement;Adresses IP;13-010-01-M;1 bloc IPv6 /64;2a02:c441:0:7067::/64;NORD MED;2024-03-28T15:26:13.583777;;;;1,00;0,00;NORD MED;411NORDMED;0,00;;;
17375476004;2025-06-01 00:00:00;Abonnement;Adresses IP;13-011-01-M;1 bloc IPv6 /48;2a02:c441:b136::/48;NORD MED;2024-03-28T18:15:34.873714;;;;1,00;0,00;NORD MED;411NORDMED;0,00;;;
17375483902;2025-06-01 00:00:00;Abonnement;Adresses IP;13-010-01-M;1 bloc IPv6 /64;2a02:c441:0:cc90::/64;COMMUNE DE MAROEUIL;2024-03-28T13:56:29.679750;;;;1,00;0,00;COMMUNE DE MAROEUIL;411COMMAROEUIL;0,00;;;
17375485255;2025-06-01 00:00:00;Abonnement;Adresses IP;13-011-01-M;1 bloc IPv6 /48;2a02:c442:a2a0::/48;AFR - ACCUEIL FEMMES NATIONS UNIES;2024-03-28T15:51:34.574715;;;;1,00;0,00;ACCUEIL FRATERNEL ROUBAISIEN;411AFRSIEGE;0,00;AFR - ACCUEIL FEMMES NATIONS UNIES;411AFRNATIONS;0,00
17375489065;2025-06-01 00:00:00;Abonnement;Adresses IP;13-004-01-M;8 adresses IPv4 publiques;178.174.103.240/29;STRATEGE PLUS ET ASSOCIES;2024-11-28T08:30:38.666531;;;;1,00;16,00;STRATEGE PLUS ET ASSOCIES;411STRATPLUS;20,80;STRATEGE PLUS ET ASSOCIES;411STRATPLUS;20,80
17375508807;2025-06-01 00:00:00;Abonnement;Adresses IP;13-010-01-M;1 bloc IPv6 /64;2a02:c442:fee9:a19b::/64;THEYS INVESTISSEMENTS;2024-03-28T11:52:18.226229;;;;1,00;0,00;THEYS INVESTISSEMENTS;411THEYS;0,00;;;
17375518285;2025-06-01 00:00:00;Abonnement;Adresses IP;13-010-01-M;1 bloc IPv6 /64;2a02:c442:fee9:641d::/64;CARROSSERIE LILLOISE II;2024-03-28T14:11:03.671001;;;;1,00;0,00;CARROSSERIE LILLOISE;411CARROSLIL;0,00;CARROSSERIE LILLOISE II;411CARROSLIL2;0,00
17375522620;2025-06-01 00:00:00;Abonnement;Adresses IP;13-010-01-M;1 bloc IPv6 /64;2a02:c441:0:3fd3::/64;THEYS INVESTISSEMENTS;2024-03-28T15:39:15.807107;;;;1,00;0,00;THEYS INVESTISSEMENTS;411THEYS;0,00;;;
17375523250;2025-06-01 00:00:00;Abonnement;Adresses IP;13-010-01-M;1 bloc IPv6 /64;2a02:c441:0:7783::/64;SERVICES;2024-03-28T21:16:48.049388;;;;1,00;0,00;SERVICES;4111;0,00;;;
17375526483;2025-06-01 00:00:00;Abonnement;Adresses IP;13-010-01-M;1 bloc IPv6 /64;2a02:c442:fee9:a33c::/64;AFR - ACCUEIL FEMMES NATIONS UNIES;2024-03-28T15:25:16.293595;;;;1,00;0,00;ACCUEIL FRATERNEL ROUBAISIEN;411AFRSIEGE;0,00;AFR - ACCUEIL FEMMES NATIONS UNIES;411AFRNATIONS;0,00
17375529218;2025-06-01 00:00:00;Abonnement;Adresses IP;13-011-01-M;1 bloc IPv6 /48;2a02:c441:52c::/48;SERVICES;2024-07-29T07:43:53.538473;;;;1,00;0,00;SERVICES;4111;0,00;;;
17375535683;2025-06-01 00:00:00;Abonnement;Adresses IP;13-011-01-M;1 bloc IPv6 /48;2a02:c441:2b6c::/48;COLLEGE LE TRIOLO;2024-03-28T16:40:51.083719;;;;1,00;0,00;COLLEGE LE TRIOLO;411COLLTRIOLO;0,00;;;
17375540875;2025-06-01 00:00:00;Abonnement;Adresses IP;13-011-01-M;1 bloc IPv6 /48;2a02:c442:9c8d::/48;CLOISONOR;2024-03-28T12:08:11.756072;;;;1,00;0,00;CLOISONOR;411CLOISONOR;0,00;;;
17375541931;2025-06-01 00:00:00;Abonnement;Adresses IP;13-010-01-M;1 bloc IPv6 /64;2a02:c441:0:b3b9::/64;SERVICES;2024-03-28T17:41:49.693636;;;;1,00;0,00;SERVICES;4111;0,00;;;
17375544232;2025-06-01 00:00:00;Abonnement;Adresses IP;13-011-01-M;1 bloc IPv6 /48;2a02:c442:3d05::/48;NCO Services Test;2025-03-25T09:19:53.533719;;;;1,00;0,00;NCO Services Test;411NCOTEST;0,00;;;
17375551023;2025-06-01 00:00:00;Abonnement;Adresses IP;13-011-01-M;1 bloc IPv6 /48;2a02:c441:1394::/48;ARBS ASS ROTARIENNE BIBLIO SCOLAIRE;2024-03-28T12:53:25.537970;;;;1,00;0,00;ARBS ASS ROTARIENNE BIBLIO SCOLAIRE;411ARBS;0,00;;;
17375552744;2025-06-01 00:00:00;Abonnement;Adresses IP;13-011-01-M;1 bloc IPv6 /48;2a02:c441:e791::/48;LOCAMIA - Site Roye;2024-03-28T12:10:35.773238;;;;1,00;0,00;LOCAMIA;411LOCAMIA;0,00;LOCAMIA - Site Roye;411LOCAMIAROYE;0,00
17375555618;2025-06-01 00:00:00;Abonnement;Adresses IP;13-010-01-M;1 bloc IPv6 /64;2a02:c442:fee9:a33a::/64;AFR - ACCUEIl FEMMES BEAUREPAIRE;2024-03-28T15:37:47.919452;;;;1,00;0,00;ACCUEIL FRATERNEL ROUBAISIEN;411AFRSIEGE;0,00;AFR - ACCUEIl FEMMES BEAUREPAIRE;411AFRBEAUREP;0,00
17375556429;2025-06-01 00:00:00;Abonnement;Adresses IP;13-010-01-M;1 bloc IPv6 /64;2a02:c442:fee9:9d24::/64;CLOISONOR;2024-03-28T16:08:52.640342;;;;1,00;0,00;CLOISONOR;411CLOISONOR;0,00;;;
17375558422;2025-06-01 00:00:00;Abonnement;Adresses IP;13-010-01-M;1 bloc IPv6 /64;2a02:c441:0:509a::/64;FRACHT FRANCE Blagnac;2024-03-28T18:15:05.265040;;;;1,00;0,00;FRACHT FRANCE;411FRACHT;0,00;FRACHT FRANCE Blagnac;411FRACHTBLAGNA;0,00
17375559181;2025-06-01 00:00:00;Abonnement;Adresses IP;13-011-01-M;1 bloc IPv6 /48;2a02:c441:d6fe::/48;TRANSPORTS ROSE XAVIER;2024-06-17T13:09:36.472783;;;;1,00;0,00;TRANSPORTS ROSE XAVIER;411ROSEXAVIER;0,00;;;
17375563086;2025-06-01 00:00:00;Abonnement;Adresses IP;13-011-01-M;1 bloc IPv6 /48;2a02:c441:fb30::/48;SERVICES;2024-03-28T12:36:08.337145;;;;1,00;0,00;SERVICES;4111;0,00;;;
17375564501;2025-06-01 00:00:00;Abonnement;Adresses IP;13-010-01-M;1 bloc IPv6 /64;2a02:c442:fee9:dd77::/64;ALERTE IMMO (site principal);2024-03-28T18:25:24.700435;;;;1,00;0,00;ALERTE IMMO;411ALERTEIMMO;0,00;ALERTE IMMO (site principal);411ALERTEIMMO;0,00
17375571900;2025-06-01 00:00:00;Abonnement;Adresses IP;13-011-01-M;1 bloc IPv6 /48;2a02:c442:3ebe::/48;ENTREPRISE LIONET - Showroom;2025-02-11T10:59:34.100656;;;;1,00;0,00;ENTREPRISE LIONET;411LIONET;0,00;ENTREPRISE LIONET - Showroom;411LIONETshow;0,00
17375579413;2025-06-01 00:00:00;Abonnement;Adresses IP;13-011-01-M;1 bloc IPv6 /48;2a02:c441:5881::/48;SERVICES;2024-03-28T12:12:03.948294;;;;1,00;0,00;SERVICES;4111;0,00;;;
17375584705;2025-06-01 00:00:00;Abonnement;Adresses IP;13-011-01-M;1 bloc IPv6 /48;2a02:c442:b76a::/48;AFR - SIEGE;2024-03-28T17:44:09.421832;;;;1,00;0,00;ACCUEIL FRATERNEL ROUBAISIEN;411AFRSIEGE;0,00;AFR - SIEGE;411AFRSIEGE;0,00
17375589334;2025-06-01 00:00:00;Abonnement;Licences Microsoft;09-2460-01-M;Project Plan 3 - 1Y;0fc77421ece79701b2d4d80705addd2a-standard;;2025-02-27T10:38:40.848038;;;;1,00;25,29;SEM ENERGIES HAUTS-DE-FRANCE;411SEMHDF;32,88;;;
17375589733;2025-06-01 00:00:00;Abonnement;Adresses IP;13-010-01-M;1 bloc IPv6 /64;2a02:c441:0:1059::/64;FRACHT FRANCE Blagnac;2024-03-28T17:18:05.241865;;;;1,00;0,00;FRACHT FRANCE;411FRACHT;0,00;FRACHT FRANCE Blagnac;411FRACHTBLAGNA;0,00
17375591624;2025-06-01 00:00:00;Abonnement;Adresses IP;13-010-01-M;1 bloc IPv6 /64;2a02:c441:0:7e05::/64;TRANSPORTS MILLEVILLE;2024-03-28T17:26:59.524111;;;;1,00;0,00;TRANSPORTS MILLEVILLE;411MILLEVILLE;0,00;;;
17375592201;2025-06-01 00:00:00;Abonnement;Adresses IP;13-010-01-M;1 bloc IPv6 /64;2a02:c441:0:db6c::/64;COMMUNE DE MAROEUIL;2024-03-28T14:26:27.890700;;;;1,00;0,00;COMMUNE DE MAROEUIL;411COMMAROEUIL;0,00;;;
17375593807;2025-06-01 00:00:00;Abonnement;Adresses IP;13-010-01-M;1 bloc IPv6 /64;2a02:c441:0:26f6::/64;FRACHT FRANCE Dunkerque;2024-03-28T16:32:52.103334;;;;1,00;0,00;FRACHT FRANCE;411FRACHT;0,00;FRACHT FRANCE Dunkerque;411FRACHTDUNK;0,00
17375602036;2025-06-01 00:00:00;Abonnement;Adresses IP;13-010-01-M;1 bloc IPv6 /64;2a02:c442:fee9:5fd2::/64;COLLEGE SIMONE DE BEAUVOIR;2024-03-28T14:01:10.552918;;;;1,00;0,00;COLLEGE SIMONE DE BEAUVOIR;411COLBEAUVOIR;0,00;;;
17375604229;2025-06-01 00:00:00;Abonnement;Adresses IP;13-010-01-M;1 bloc IPv6 /64;2a02:c441:0:6c9b::/64;LOCAMIA - Site Roye;2024-03-28T19:16:39.221325;;;;1,00;0,00;LOCAMIA;411LOCAMIA;0,00;LOCAMIA - Site Roye;411LOCAMIAROYE;0,00
17375610623;2025-06-01 00:00:00;Abonnement;Adresses IP;13-011-01-M;1 bloc IPv6 /48;2a02:c441:8f23::/48;SERVICES;2024-03-28T13:40:05.639266;;;;1,00;0,00;SERVICES;4111;0,00;;;
17375610642;2025-06-01 00:00:00;Abonnement;Adresses IP;13-010-01-M;1 bloc IPv6 /64;2a02:c442:fee9:e905::/64;HOMZA;2024-03-28T19:05:47.434912;;;;1,00;0,00;HOMZA;411HOMZA;0,00;;;
17375614353;2025-06-01 00:00:00;Abonnement;Adresses IP;13-011-01-M;1 bloc IPv6 /48;2a02:c441:505f::/48;LOCAMIA - Site Dunkerque;2024-03-28T16:41:55.100058;;;;1,00;0,00;LOCAMIA;411LOCAMIA;0,00;LOCAMIA - Site Dunkerque;411LOCAMIADUNK;0,00
17375614462;2025-06-01 00:00:00;Abonnement;Adresses IP;13-010-01-M;1 bloc IPv6 /64;2a02:c441:0:b120::/64;THEYS INVESTISSEMENTS;2024-03-28T17:10:08.870817;;;;1,00;0,00;THEYS INVESTISSEMENTS;411THEYS;0,00;;;
17375615783;2025-06-01 00:00:00;Abonnement;Adresses IP;13-011-01-M;1 bloc IPv6 /48;2a02:c442:b583::/48;HAUTMONT FINANCEMENT;2024-03-28T19:58:11.637307;;;;1,00;0,00;HAUTMONT FINANCEMENT;411HAUMONTFIN;0,00;;;
17375621338;2025-06-01 00:00:00;Abonnement;Adresses IP;13-011-01-M;1 bloc IPv6 /48;2a02:c442:46aa::/48;RAYMOND MANIEZ;2024-11-22T14:16:10.337341;;;;1,00;0,00;RAYMOND MANIEZ;411MANIEZ;0,00;;;
17375637557;2025-06-01 00:00:00;Abonnement;Adresses IP;13-010-01-M;1 bloc IPv6 /64;2a02:c441:0:5632::/64;THEYS INVESTISSEMENTS;2024-03-28T17:47:37.738521;;;;1,00;0,00;THEYS INVESTISSEMENTS;411THEYS;0,00;;;
17375640162;2025-06-01 00:00:00;Abonnement;Adresses IP;13-010-01-M;1 bloc IPv6 /64;2a02:c441:0:69e4::/64;ASSOCIATION BIEN ETRE ET SANTE;2024-03-28T18:24:37.994311;;;;1,00;0,00;ASSOCIATION BIEN ETRE ET SANTE;411ASSBIENETRE;0,00;;;
17375641362;2025-06-01 00:00:00;Abonnement;Adresses IP;13-001-01-M;1 adresse IPv4 publique;217.181.174.20/32;SILLIKER - MERIEUX NUTRISCIENCES;2024-03-25T09:36:51.173690;;;;1,00;2,00;SILLIKER - MERIEUX NUTRISCIENCES;411MERIEUX;2,60;;;
17375648400;2025-06-01 00:00:00;Abonnement;Adresses IP;13-010-01-M;1 bloc IPv6 /64;2a02:c441:0:6992::/64;ARCADIS - Roubaix;2025-01-14T08:41:38.260605;;;;1,00;0,00;ASS ROUBAIS COORD ACT DEVEL INSERT SOCIA;411ARCADIS;0,00;ARCADIS - Roubaix;411ARCADIS;0,00
17375651122;2025-06-01 00:00:00;Abonnement;Adresses IP;13-011-01-M;1 bloc IPv6 /48;2a02:c441:ce32::/48;MADAME SANDRA SULPIZI (AXA);2024-03-28T15:03:49.590753;;;;1,00;0,00;MADAME SANDRA SULPIZI (AXA);411SULPIZI;0,00;;;
17375651635;2025-06-01 00:00:00;Abonnement;Adresses IP;13-010-01-M;1 bloc IPv6 /64;2a02:c441:0:ce4c::/64;ACCUEIL PROMOTION SAMBRE;2024-03-28T19:36:05.109773;;;;1,00;0,00;ACCUEIL PROMOTION SAMBRE;411APSAMBRE;0,00;;;
17375653476;2025-06-01 00:00:00;Abonnement;Adresses IP;13-011-01-M;1 bloc IPv6 /48;2a02:c442:74fa::/48;HAUTS-DE-FRANCE TOURISME;2024-07-09T10:07:34.867666;;;;1,00;0,00;HAUTS-DE-FRANCE TOURISME;411CRT;0,00;;;
17375654065;2025-06-01 00:00:00;Abonnement;Adresses IP;13-011-01-M;1 bloc IPv6 /48;2a02:c441:c8c::/48;NCO Services Test;2024-03-28T17:37:24.099125;;;;1,00;0,00;NCO Services Test;411NCOTEST;0,00;;;
17375654394;2025-06-01 00:00:00;Abonnement;Adresses IP;13-010-01-M;1 bloc IPv6 /64;2a02:c442:fee9:b5ff::/64;HAUTMONT FINANCEMENT;2024-03-28T18:21:55.938807;;;;1,00;0,00;HAUTMONT FINANCEMENT;411HAUMONTFIN;0,00;;;
17375654704;2025-06-01 00:00:00;Abonnement;Adresses IP;13-010-01-M;1 bloc IPv6 /64;2a02:c441:0:7047::/64;MADAME SANDRA SULPIZI (AXA);2024-03-28T13:34:00.471917;;;;1,00;0,00;MADAME SANDRA SULPIZI (AXA);411SULPIZI;0,00;;;
17375662151;2025-06-01 00:00:00;Abonnement;Adresses IP;13-011-01-M;1 bloc IPv6 /48;2a02:c442:c050::/48;ARBS ASS ROTARIENNE BIBLIO SCOLAIRE;2024-03-28T12:44:14.439664;;;;1,00;0,00;ARBS ASS ROTARIENNE BIBLIO SCOLAIRE;411ARBS;0,00;;;
17375667249;2025-06-01 00:00:00;Abonnement;Adresses IP;13-011-01-M;1 bloc IPv6 /48;2a02:c442:e78c::/48;AFR - TANNERIE;2024-03-28T21:03:08.548770;;;;1,00;0,00;ACCUEIL FRATERNEL ROUBAISIEN;411AFRSIEGE;0,00;AFR - TANNERIE;411AFRTANNERIE;0,00
17375673171;2025-06-01 00:00:00;Abonnement;Adresses IP;13-001-01-M;1 adresse IPv4 publique;185.6.95.16/32;NEW LOG;2024-03-19T14:05:14.172121;;;;1,00;2,00;NEW LOG;411NEWLOG;2,60;;;
17375673231;2025-06-01 00:00:00;Abonnement;Adresses IP;13-011-01-M;1 bloc IPv6 /48;2a02:c442:c337::/48;SERVICES;2024-03-28T16:38:36.313327;;;;1,00;0,00;SERVICES;4111;0,00;;;
17375677713;2025-06-01 00:00:00;Abonnement;Adresses IP;13-011-01-M;1 bloc IPv6 /48;2a02:c441:6ee2::/48;THEYS INVESTISSEMENTS;2024-03-28T19:05:04.504261;;;;1,00;0,00;THEYS INVESTISSEMENTS;411THEYS;0,00;;;
17375684266;2025-06-01 00:00:00;Abonnement;Adresses IP;13-011-01-M;1 bloc IPv6 /48;2a02:c441:283::/48;DUPONT RESTAURATION;2024-03-28T17:03:36.119677;;;;1,00;0,00;DUPONT RESTAURATION;411DUP;0,00;DUPONT RESTAURATION;411DUPONT;0,00
17375684437;2025-06-01 00:00:00;Abonnement;Adresses IP;13-011-01-M;1 bloc IPv6 /48;2a02:c442:5fc3::/48;CARROSSERIE LILLOISE II;2024-03-28T19:26:52.388350;;;;1,00;0,00;CARROSSERIE LILLOISE;411CARROSLIL;0,00;CARROSSERIE LILLOISE II;411CARROSLIL2;0,00
17375684932;2025-06-01 00:00:00;Abonnement;Adresses IP;13-010-01-M;1 bloc IPv6 /64;2a02:c442:fee9:ba3a::/64;OFFICE DE TOURISME DE LA METROPOLE EUROPEENNE DE LILLE;2024-03-28T12:48:25.486702;;;;1,00;0,00;OFFICE DE TOURISME DE LA METROPOLE EUROPEENNE DE LILLE;411OFFICETOURLI;0,00;;;
17375686161;2025-06-01 00:00:00;Abonnement;Adresses IP;13-010-01-M;1 bloc IPv6 /64;2a02:c442:fee9:7074::/64;ACCUEIL ET PROMOTION SAMBRE - Site Leval;2024-03-28T18:49:04.424404;;;;1,00;0,00;ACCUEIL PROMOTION SAMBRE;411APSAMBRE;0,00;ACCUEIL ET PROMOTION SAMBRE - Site Leval;411APSAMBRELE;0,00
17375692668;2025-06-01 00:00:00;Abonnement;Adresses IP;13-011-01-M;1 bloc IPv6 /48;2a02:c441:e626::/48;ASSOCIATION BIEN ETRE ET SANTE;2024-03-28T12:58:48.370223;;;;1,00;0,00;ASSOCIATION BIEN ETRE ET SANTE;411ASSBIENETRE;0,00;;;
17375692690;2025-06-01 00:00:00;Abonnement;Adresses IP;13-011-01-M;1 bloc IPv6 /48;2a02:c441:f9a1::/48;HURBAN DEVELOPPEMENT;2024-03-28T14:07:32.825691;;;;1,00;0,00;HURBAN DEVELOPPEMENT;411HURBAN;0,00;;;
17375694960;2025-06-01 00:00:00;Abonnement;Adresses IP;13-010-01-M;1 bloc IPv6 /64;2a02:c441:0:5944::/64;AFR - VILLON;2024-03-28T19:45:18.114177;;;;1,00;0,00;ACCUEIL FRATERNEL ROUBAISIEN;411AFRSIEGE;0,00;AFR - VILLON;411AFRVILLON;0,00
17375703306;2025-06-01 00:00:00;Abonnement;Adresses IP;13-010-01-M;1 bloc IPv6 /64;2a02:c441:0:6772::/64;TRANSPORTS MILLEVILLE;2024-03-28T20:06:57.030158;;;;1,00;0,00;TRANSPORTS MILLEVILLE;411MILLEVILLE;0,00;;;
17375706097;2025-06-01 00:00:00;Abonnement;Adresses IP;13-011-01-M;1 bloc IPv6 /48;2a02:c442:66aa::/48;ADM POLE DE VAL MAUBUEE;2024-03-28T11:51:57.735615;;;;1,00;0,00;ADM POLE DE VAL MAUBUEE;411ADMMAUBUEE;0,00;;;
17375713338;2025-06-01 00:00:00;Abonnement;Adresses IP;13-010-01-M;1 bloc IPv6 /64;2a02:c441:0:584a::/64;AFR - ACCUEIL FEMMES NATIONS UNIES;2024-03-28T15:37:55.243789;;;;1,00;0,00;ACCUEIL FRATERNEL ROUBAISIEN;411AFRSIEGE;0,00;AFR - ACCUEIL FEMMES NATIONS UNIES;411AFRNATIONS;0,00
17375724148;2025-06-01 00:00:00;Abonnement;Adresses IP;13-011-01-M;1 bloc IPv6 /48;2a02:c442:d299::/48;PLANCKAERT ET FILS;2024-03-28T19:14:28.563085;;;;1,00;0,00;PLANCKAERT ET FILS;411PLACKAERT;0,00;;;
17375726424;2025-06-01 00:00:00;Abonnement;Adresses IP;13-010-01-M;1 bloc IPv6 /64;2a02:c441:0:c3d3::/64;SELARL H2P;2024-03-28T15:54:44.974164;;;;1,00;0,00;SELARL H2P;411SELARL;0,00;;;
17375749223;2025-06-01 00:00:00;Abonnement;Adresses IP;13-010-01-M;1 bloc IPv6 /64;2a02:c441:0:a052::/64;TRANSPORTS ROSE XAVIER;2024-03-28T12:07:22.080646;;;;1,00;0,00;TRANSPORTS ROSE XAVIER;411ROSEXAVIER;0,00;;;
17375749927;2025-06-01 00:00:00;Abonnement;Adresses IP;13-010-01-M;1 bloc IPv6 /64;2a02:c442:fee9:5162::/64;AFR - SIEGE;2024-09-19T14:46:34.611872;;;;1,00;0,00;ACCUEIL FRATERNEL ROUBAISIEN;411AFRSIEGE;0,00;AFR - SIEGE;411AFRSIEGE;0,00
17375751243;2025-06-01 00:00:00;Abonnement;Adresses IP;13-011-01-M;1 bloc IPv6 /48;2a02:c441:8590::/48;PLANCKAERT ET FILS;2024-03-28T14:43:14.070553;;;;1,00;0,00;PLANCKAERT ET FILS;411PLACKAERT;0,00;;;
17375755544;2025-06-01 00:00:00;Abonnement;Adresses IP;13-011-01-M;1 bloc IPv6 /48;2a02:c441:36ac::/48;THEYS INVESTISSEMENTS;2024-04-08T09:34:15.021801;;;;1,00;0,00;THEYS INVESTISSEMENTS;411THEYS;0,00;;;
17375759766;2025-06-01 00:00:00;Abonnement;Adresses IP;13-010-01-M;1 bloc IPv6 /64;2a02:c441:0:12a4::/64;NCO Services;2024-03-28T17:52:56.365344;;;;1,00;0,00;;;;;;
17375760318;2025-06-01 00:00:00;Abonnement;Adresses IP;13-011-01-M;1 bloc IPv6 /48;2a02:c441:7db2::/48;COMMUNE DE PREMESQUES;2024-03-28T17:58:16.175074;;;;1,00;0,00;COMMUNE DE PREMESQUES;411PREMESQUES;0,00;;;
17375760367;2025-06-01 00:00:00;Abonnement;Adresses IP;13-010-01-M;1 bloc IPv6 /64;2a02:c441:0:53eb::/64;SERVICES;2024-03-28T13:44:51.039158;;;;1,00;0,00;SERVICES;4111;0,00;;;
17375760414;2025-06-01 00:00:00;Abonnement;Adresses IP;13-011-01-M;1 bloc IPv6 /48;2a02:c442:a29c::/48;AFR - HU FEMMES TOURCOING GAMBETTA;2024-03-28T21:09:24.703475;;;;1,00;0,00;ACCUEIL FRATERNEL ROUBAISIEN;411AFRSIEGE;0,00;AFR - HU FEMMES TOURCOING GAMBETTA;411AFRGAMBETTA;0,00
17375766917;2025-06-01 00:00:00;Abonnement;Adresses IP;13-011-01-M;1 bloc IPv6 /48;2a02:c442:ab03::/48;MILLON S.A.S;2024-03-28T13:45:58.710351;;;;1,00;0,00;MILLON S.A.S;411MILLONSAS;0,00;;;
17375768106;2025-06-01 00:00:00;Abonnement;Adresses IP;13-010-01-M;1 bloc IPv6 /64;2a02:c441:0:eac2::/64;EURO COURTAGE;2024-03-28T11:43:44.069465;;;;1,00;0,00;EURO COURTAGE;411EUROCOURTAGE;0,00;;;
17375769905;2025-06-01 00:00:00;Abonnement;Adresses IP;13-011-01-M;1 bloc IPv6 /48;2a02:c441:18a2::/48;COMMUNE DE LANNOY;2024-03-28T17:39:44.458183;;;;1,00;0,00;COMMUNE DE LANNOY;411COMLANNOY;0,00;;;
17375773239;2025-06-01 00:00:00;Abonnement;Adresses IP;13-011-01-M;1 bloc IPv6 /48;2a02:c441:e389::/48;THEYS INVESTISSEMENTS;2024-03-28T11:45:09.387731;;;;1,00;0,00;THEYS INVESTISSEMENTS;411THEYS;0,00;;;
17375775060;2025-06-01 00:00:00;Abonnement;Adresses IP;13-010-01-M;1 bloc IPv6 /64;2a02:c441:0:5773::/64;NORD MED;2024-03-28T14:45:01.500696;;;;1,00;0,00;NORD MED;411NORDMED;0,00;;;
17375778553;2025-06-01 00:00:00;Abonnement;Adresses IP;13-011-01-M;1 bloc IPv6 /48;2a02:c441:8ac1::/48;INK ARCHITECTES & SCÉNOGRAPHES;2024-03-28T18:39:26.037474;;;;1,00;0,00;INK ARCHITECTES & SCÉNOGRAPHES;411INKARCHI;0,00;;;
17375779586;2025-06-01 00:00:00;Abonnement;Adresses IP;13-011-01-M;1 bloc IPv6 /48;2a02:c441:494b::/48;AFR - VILLON;2024-03-28T19:47:36.579018;;;;1,00;0,00;ACCUEIL FRATERNEL ROUBAISIEN;411AFRSIEGE;0,00;AFR - VILLON;411AFRVILLON;0,00
17375780479;2025-06-01 00:00:00;Abonnement;Adresses IP;13-001-01-M;1 adresse IPv4 publique;88.213.250.69/32;THEYS INVESTISSEMENTS;2024-03-28T15:00:24.679098;;;;1,00;2,00;THEYS INVESTISSEMENTS;411THEYS;2,60;;;
17375780617;2025-06-01 00:00:00;Abonnement;Adresses IP;13-011-01-M;1 bloc IPv6 /48;2a02:c441:5f9f::/48;NORD MED;2024-03-28T21:05:48.690451;;;;1,00;0,00;NORD MED;411NORDMED;0,00;;;
17375782778;2025-06-01 00:00:00;Abonnement;Adresses IP;13-001-01-M;1 adresse IPv4 publique;185.65.250.0/32;P2L Ingenierie;2024-03-28T12:29:59.415580;;;;1,00;2,00;P2l - Metod;411P2lmetod;2,60;P2L Ingenierie;411P2LING;2,60
17375783025;2025-06-01 00:00:00;Abonnement;Adresses IP;13-001-01-M;1 adresse IPv4 publique;217.181.134.191/32;COMMUNE DE PREMESQUES;2024-04-02T06:54:59.639617;;;;1,00;2,00;COMMUNE DE PREMESQUES;411PREMESQUES;2,60;;;
17375785251;2025-06-01 00:00:00;Abonnement;Adresses IP;13-010-01-M;1 bloc IPv6 /64;2a02:c441:0:5995::/64;CENTRE FERON VRAU;2024-03-28T18:17:51.490989;;;;1,00;0,00;CENTRE FERON VRAU;411FERONVRAU;0,00;;;
17375787704;2025-06-01 00:00:00;Abonnement;Adresses IP;13-001-01-M;1 adresse IPv4 publique;217.181.131.93/32;ASSOCIATION STELLA MARIS;2024-03-28T12:59:09.591175;;;;1,00;2,00;ASSOCIATION STELLA MARIS;411STELLA;2,60;;;
17375789297;2025-06-01 00:00:00;Abonnement;Adresses IP;13-010-01-M;1 bloc IPv6 /64;2a02:c442:fee9:c0f3::/64;SOCIETE MICHEL PLATEEL;2024-10-08T09:02:50.211904;;;;1,00;0,00;SOCIETE MICHEL PLATEEL;411PLATEEL;0,00;;;
17375791401;2025-06-01 00:00:00;Abonnement;Adresses IP;13-010-01-M;1 bloc IPv6 /64;2a02:c441:0:a24f::/64;COMMUNE DE PREMESQUES;2024-05-02T10:27:56.563484;;;;1,00;0,00;COMMUNE DE PREMESQUES;411PREMESQUES;0,00;;;
17375792715;2025-06-01 00:00:00;Abonnement;Adresses IP;13-011-01-M;1 bloc IPv6 /48;2a02:c441:8b7c::/48;SAM ET LIE;2024-03-28T11:42:46.218078;;;;1,00;0,00;SAM ET LIE;411SAMETLIE;0,00;;;
17375795359;2025-06-01 00:00:00;Abonnement;Adresses IP;13-001-01-M;1 adresse IPv4 publique;195.135.44.249/32;CARROSSERIE LILLOISE;2024-04-02T12:21:02.771102;;;;1,00;2,00;CARROSSERIE LILLOISE;411CARROSLIL;2,60;;;
17375805374;2025-06-01 00:00:00;Abonnement;Adresses IP;13-010-01-M;1 bloc IPv6 /64;2a02:c442:fee9:8d29::/64;BAYART DL;2024-03-28T17:37:12.568770;;;;1,00;0,00;BAYART DL;411BAYART;0,00;;;
17375806046;2025-06-01 00:00:00;Abonnement;Adresses IP;13-001-01-M;1 adresse IPv4 publique;65.39.93.28/32;METEORS;2024-03-28T18:12:32.490291;;;;1,00;2,00;METEORS;411METEORS;2,60;;;
